Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
DSSS-8,-1,0.1484375,0.1484375,114,768
DSSS-8,0,0.10546875,0.10546875,81,768
DSSS-8,1,0.08984375,0.08984375,69,768
DSSS-8,2,0.0494791666666667,0.0494791666666667,38,768
DSSS-8,3,0.0455729166666667,0.0455729166666667,35,768
DSSS-8,4,0.0208333333333333,0.0208333333333333,16,768
DSSS-8,5,0.0078125,0.0078125,6,768
DSSS-8,6,0.01171875,0.01171875,9,768
DSSS-8,7,0,NaN,0,768
DSSS-8,8,0,NaN,0,768
DSSS-8,9,0,NaN,0,768
DSSS-8,10,0,NaN,0,768
